series_id,country_code,country_name,year,value
NY.GDP.MKTP.CD,USA,United States,1972,1.28E+12
NY.GDP.MKTP.CD,USA,United States,1971,1.16E+12
NY.GDP.MKTP.CD,USA,United States,1970,1.07E+12
NY.GDP.MKTP.CD,USA,United States,1969,1.02E+12
NY.GDP.MKTP.CD,USA,United States,1968,9.40E+11
NY.GDP.MKTP.CD,USA,United States,1967,8.60E+11
NY.GDP.MKTP.CD,USA,United States,1966,8.13E+11
NY.GDP.MKTP.CD,USA,United States,1965,7.42E+11
NY.GDP.MKTP.CD,USA,United States,1964,6.84E+11
NY.GDP.MKTP.CD,USA,United States,1963,6.37E+11
NY.GDP.MKTP.CD,USA,United States,1962,6.04E+11
NY.GDP.MKTP.CD,USA,United States,1961,5.62E+11
NY.GDP.MKTP.CD,USA,United States,1960,5.42E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,2023,2.02E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2022,2.27E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2021,1.84E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2020,1.49E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2019,1.69E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2018,1.66E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2017,1.57E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2016,1.28E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2015,1.36E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2014,2.06E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2013,2.29E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2012,2.21E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2011,2.05E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2010,1.52E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2009,1.22E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2008,1.66E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2007,1.30E+12
NY.GDP.MKTP.CD,RUS,Russian Federation,2006,9.90E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,2005,7.64E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,2004,5.91E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,2003,4.30E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,2002,3.45E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,2001,3.07E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,2000,2.60E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1999,1.96E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1998,2.71E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1997,4.05E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1996,3.92E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1995,3.96E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1994,3.95E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1993,4.35E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1992,4.60E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1991,5.18E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1990,5.17E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1989,5.07E+11
NY.GDP.MKTP.CD,RUS,Russian Federation,1988,5.55E+11
NY.GDP.MKTP.CD,JPN,Japan,2023,4.21E+12
NY.GDP.MKTP.CD,JPN,Japan,2022,4.26E+12
NY.GDP.MKTP.CD,JPN,Japan,2021,5.03E+12
NY.GDP.MKTP.CD,JPN,Japan,2020,5.06E+12
NY.GDP.MKTP.CD,JPN,Japan,2019,5.12E+12
NY.GDP.MKTP.CD,JPN,Japan,2018,5.04E+12
NY.GDP.MKTP.CD,JPN,Japan,2017,4.93E+12
NY.GDP.MKTP.CD,JPN,Japan,2016,5.00E+12
NY.GDP.MKTP.CD,JPN,Japan,2015,4.44E+12
NY.GDP.MKTP.CD,JPN,Japan,2014,4.90E+12
NY.GDP.MKTP.CD,JPN,Japan,2013,5.21E+12
NY.GDP.MKTP.CD,JPN,Japan,2012,6.27E+12
NY.GDP.MKTP.CD,JPN,Japan,2011,6.23E+12
NY.GDP.MKTP.CD,JPN,Japan,2010,5.76E+12
NY.GDP.MKTP.CD,JPN,Japan,2009,5.29E+12
NY.GDP.MKTP.CD,JPN,Japan,2008,5.11E+12
NY.GDP.MKTP.CD,JPN,Japan,2007,4.58E+12
NY.GDP.MKTP.CD,JPN,Japan,2006,4.60E+12
NY.GDP.MKTP.CD,JPN,Japan,2005,4.83E+12
NY.GDP.MKTP.CD,JPN,Japan,2004,4.89E+12
NY.GDP.MKTP.CD,JPN,Japan,2003,4.52E+12
NY.GDP.MKTP.CD,JPN,Japan,2002,4.18E+12
NY.GDP.MKTP.CD,JPN,Japan,2001,4.37E+12
NY.GDP.MKTP.CD,JPN,Japan,2000,4.97E+12
NY.GDP.MKTP.CD,JPN,Japan,1999,4.64E+12
NY.GDP.MKTP.CD,JPN,Japan,1998,4.10E+12
NY.GDP.MKTP.CD,JPN,Japan,1997,4.49E+12
NY.GDP.MKTP.CD,JPN,Japan,1996,4.92E+12
NY.GDP.MKTP.CD,JPN,Japan,1995,5.55E+12
NY.GDP.MKTP.CD,JPN,Japan,1994,5.00E+12
NY.GDP.MKTP.CD,JPN,Japan,1993,4.54E+12
NY.GDP.MKTP.CD,JPN,Japan,1992,3.98E+12
NY.GDP.MKTP.CD,JPN,Japan,1991,3.65E+12
NY.GDP.MKTP.CD,JPN,Japan,1990,3.19E+12
NY.GDP.MKTP.CD,JPN,Japan,1989,3.11E+12
NY.GDP.MKTP.CD,JPN,Japan,1988,3.13E+12
NY.GDP.MKTP.CD,JPN,Japan,1987,2.58E+12
NY.GDP.MKTP.CD,JPN,Japan,1986,2.12E+12
NY.GDP.MKTP.CD,JPN,Japan,1985,1.43E+12
NY.GDP.MKTP.CD,JPN,Japan,1984,1.35E+12
NY.GDP.MKTP.CD,JPN,Japan,1983,1.27E+12
NY.GDP.MKTP.CD,JPN,Japan,1982,1.16E+12
NY.GDP.MKTP.CD,JPN,Japan,1981,1.25E+12
NY.GDP.MKTP.CD,JPN,Japan,1980,1.13E+12
NY.GDP.MKTP.CD,JPN,Japan,1979,1.08E+12
NY.GDP.MKTP.CD,JPN,Japan,1978,1.04E+12
NY.GDP.MKTP.CD,JPN,Japan,1977,7.37E+11
NY.GDP.MKTP.CD,JPN,Japan,1976,5.99E+11
NY.GDP.MKTP.CD,JPN,Japan,1975,5.33E+11
NY.GDP.MKTP.CD,JPN,Japan,1974,4.90E+11
NY.GDP.MKTP.CD,JPN,Japan,1973,4.41E+11
NY.GDP.MKTP.CD,JPN,Japan,1972,3.25E+11
NY.GDP.MKTP.CD,JPN,Japan,1971,2.45E+11
NY.GDP.MKTP.CD,JPN,Japan,1970,2.17E+11
NY.GDP.MKTP.CD,JPN,Japan,1969,1.84E+11
NY.GDP.MKTP.CD,JPN,Japan,1968,1.57E+11
NY.GDP.MKTP.CD,JPN,Japan,1967,1.32E+11
NY.GDP.MKTP.CD,JPN,Japan,1966,1.13E+11
NY.GDP.MKTP.CD,JPN,Japan,1965,97338107606
NY.GDP.MKTP.CD,JPN,Japan,1964,87490590818
NY.GDP.MKTP.CD,JPN,Japan,1963,74379284603
NY.GDP.MKTP.CD,JPN,Japan,1962,64987857542
NY.GDP.MKTP.CD,JPN,Japan,1961,57266758180
NY.GDP.MKTP.CD,JPN,Japan,1960,47419238274
NY.GDP.MKTP.CD,ITA,Italy,2023,2.25E+12
NY.GDP.MKTP.CD,ITA,Italy,2022,2.07E+12
NY.GDP.MKTP.CD,ITA,Italy,2021,2.15E+12
NY.GDP.MKTP.CD,ITA,Italy,2020,1.90E+12
NY.GDP.MKTP.CD,ITA,Italy,2019,2.01E+12
NY.GDP.MKTP.CD,ITA,Italy,2018,2.09E+12
NY.GDP.MKTP.CD,ITA,Italy,2017,1.96E+12
NY.GDP.MKTP.CD,ITA,Italy,2016,1.88E+12
NY.GDP.MKTP.CD,ITA,Italy,2015,1.84E+12
NY.GDP.MKTP.CD,ITA,Italy,2014,2.16E+12
NY.GDP.MKTP.CD,ITA,Italy,2013,2.14E+12
NY.GDP.MKTP.CD,ITA,Italy,2012,2.09E+12
NY.GDP.MKTP.CD,ITA,Italy,2011,2.29E+12
NY.GDP.MKTP.CD,ITA,Italy,2010,2.14E+12
NY.GDP.MKTP.CD,ITA,Italy,2009,2.20E+12
NY.GDP.MKTP.CD,ITA,Italy,2008,2.41E+12
NY.GDP.MKTP.CD,ITA,Italy,2007,2.21E+12
NY.GDP.MKTP.CD,ITA,Italy,2006,1.95E+12
NY.GDP.MKTP.CD,ITA,Italy,2005,1.86E+12
NY.GDP.MKTP.CD,ITA,Italy,2004,1.81E+12
NY.GDP.MKTP.CD,ITA,Italy,2003,1.58E+12
NY.GDP.MKTP.CD,ITA,Italy,2002,1.28E+12
NY.GDP.MKTP.CD,ITA,Italy,2001,1.17E+12
NY.GDP.MKTP.CD,ITA,Italy,2000,1.15E+12
NY.GDP.MKTP.CD,ITA,Italy,1999,1.25E+12
NY.GDP.MKTP.CD,ITA,Italy,1998,1.27E+12
NY.GDP.MKTP.CD,ITA,Italy,1997,1.24E+12
NY.GDP.MKTP.CD,ITA,Italy,1996,1.31E+12
NY.GDP.MKTP.CD,ITA,Italy,1995,1.17E+12
NY.GDP.MKTP.CD,ITA,Italy,1994,1.10E+12
NY.GDP.MKTP.CD,ITA,Italy,1993,1.06E+12
NY.GDP.MKTP.CD,ITA,Italy,1992,1.32E+12
NY.GDP.MKTP.CD,ITA,Italy,1991,1.25E+12
NY.GDP.MKTP.CD,ITA,Italy,1990,1.18E+12
NY.GDP.MKTP.CD,ITA,Italy,1989,9.29E+11
NY.GDP.MKTP.CD,ITA,Italy,1988,8.92E+11
NY.GDP.MKTP.CD,ITA,Italy,1987,8.06E+11
NY.GDP.MKTP.CD,ITA,Italy,1986,6.40E+11
NY.GDP.MKTP.CD,ITA,Italy,1985,4.52E+11
NY.GDP.MKTP.CD,ITA,Italy,1984,4.38E+11
NY.GDP.MKTP.CD,ITA,Italy,1983,4.43E+11
NY.GDP.MKTP.CD,ITA,Italy,1982,4.27E+11
NY.GDP.MKTP.CD,ITA,Italy,1981,4.31E+11
NY.GDP.MKTP.CD,ITA,Italy,1980,4.77E+11
NY.GDP.MKTP.CD,ITA,Italy,1979,3.94E+11
NY.GDP.MKTP.CD,ITA,Italy,1978,3.15E+11
NY.GDP.MKTP.CD,ITA,Italy,1977,2.58E+11
NY.GDP.MKTP.CD,ITA,Italy,1976,2.25E+11
NY.GDP.MKTP.CD,ITA,Italy,1975,2.28E+11
NY.GDP.MKTP.CD,ITA,Italy,1974,2.00E+11
NY.GDP.MKTP.CD,ITA,Italy,1973,1.75E+11
NY.GDP.MKTP.CD,ITA,Italy,1972,1.45E+11
NY.GDP.MKTP.CD,ITA,Italy,1971,1.25E+11
NY.GDP.MKTP.CD,ITA,Italy,1970,1.13E+11
NY.GDP.MKTP.CD,ITA,Italy,1969,1.01E+11
NY.GDP.MKTP.CD,ITA,Italy,1968,91275077145
NY.GDP.MKTP.CD,ITA,Italy,1967,84207912986
NY.GDP.MKTP.CD,ITA,Italy,1966,76446251295
NY.GDP.MKTP.CD,ITA,Italy,1965,70554398250
NY.GDP.MKTP.CD,ITA,Italy,1964,65569646710
NY.GDP.MKTP.CD,ITA,Italy,1963,59897871868
NY.GDP.MKTP.CD,ITA,Italy,1962,52293346805
NY.GDP.MKTP.CD,ITA,Italy,1961,46542216715
NY.GDP.MKTP.CD,ITA,Italy,1960,41915814948
NY.GDP.MKTP.CD,IND,India,2023,3.55E+12
NY.GDP.MKTP.CD,IND,India,2022,3.35E+12
NY.GDP.MKTP.CD,IND,India,2021,3.17E+12
NY.GDP.MKTP.CD,IND,India,2020,2.67E+12
NY.GDP.MKTP.CD,IND,India,2019,2.84E+12
NY.GDP.MKTP.CD,IND,India,2018,2.70E+12
NY.GDP.MKTP.CD,IND,India,2017,2.65E+12
NY.GDP.MKTP.CD,IND,India,2016,2.29E+12
NY.GDP.MKTP.CD,IND,India,2015,2.10E+12
NY.GDP.MKTP.CD,IND,India,2014,2.04E+12
NY.GDP.MKTP.CD,IND,India,2013,1.86E+12
NY.GDP.MKTP.CD,IND,India,2012,1.83E+12
NY.GDP.MKTP.CD,IND,India,2011,1.82E+12
NY.GDP.MKTP.CD,IND,India,2010,1.68E+12
NY.GDP.MKTP.CD,IND,India,2009,1.34E+12
NY.GDP.MKTP.CD,IND,India,2008,1.20E+12
NY.GDP.MKTP.CD,IND,India,2007,1.22E+12
NY.GDP.MKTP.CD,IND,India,2006,9.40E+11
NY.GDP.MKTP.CD,IND,India,2005,8.20E+11
NY.GDP.MKTP.CD,IND,India,2004,7.09E+11
NY.GDP.MKTP.CD,IND,India,2003,6.08E+11
NY.GDP.MKTP.CD,IND,India,2002,5.15E+11
NY.GDP.MKTP.CD,IND,India,2001,4.85E+11
NY.GDP.MKTP.CD,IND,India,2000,4.68E+11
NY.GDP.MKTP.CD,IND,India,1999,4.59E+11
NY.GDP.MKTP.CD,IND,India,1998,4.21E+11
NY.GDP.MKTP.CD,IND,India,1997,4.16E+11
NY.GDP.MKTP.CD,IND,India,1996,3.93E+11
NY.GDP.MKTP.CD,IND,India,1995,3.60E+11
NY.GDP.MKTP.CD,IND,India,1994,3.27E+11
NY.GDP.MKTP.CD,IND,India,1993,2.79E+11
NY.GDP.MKTP.CD,IND,India,1992,2.88E+11
NY.GDP.MKTP.CD,IND,India,1991,2.70E+11
NY.GDP.MKTP.CD,IND,India,1990,3.21E+11
NY.GDP.MKTP.CD,IND,India,1989,2.96E+11
NY.GDP.MKTP.CD,IND,India,1988,2.97E+11
NY.GDP.MKTP.CD,IND,India,1987,2.79E+11
NY.GDP.MKTP.CD,IND,India,1986,2.49E+11
NY.GDP.MKTP.CD,IND,India,1985,2.33E+11
NY.GDP.MKTP.CD,IND,India,1984,2.12E+11
NY.GDP.MKTP.CD,IND,India,1983,2.18E+11
NY.GDP.MKTP.CD,IND,India,1982,2.01E+11
NY.GDP.MKTP.CD,IND,India,1981,1.93E+11
NY.GDP.MKTP.CD,IND,India,1980,1.86E+11
NY.GDP.MKTP.CD,IND,India,1979,1.53E+11
NY.GDP.MKTP.CD,IND,India,1978,1.37E+11
NY.GDP.MKTP.CD,IND,India,1977,1.21E+11
NY.GDP.MKTP.CD,IND,India,1976,1.03E+11
NY.GDP.MKTP.CD,IND,India,1975,98473832017
NY.GDP.MKTP.CD,IND,India,1974,99526597934
NY.GDP.MKTP.CD,IND,India,1973,85517673173
NY.GDP.MKTP.CD,IND,India,1972,71464700667
NY.GDP.MKTP.CD,IND,India,1971,67351404352
NY.GDP.MKTP.CD,IND,India,1970,62422483055
NY.GDP.MKTP.CD,IND,India,1969,58447995017
NY.GDP.MKTP.CD,IND,India,1968,53085455871
NY.GDP.MKTP.CD,IND,India,1967,50134942204
NY.GDP.MKTP.CD,IND,India,1966,45581230504
NY.GDP.MKTP.CD,IND,India,1965,59556105229
NY.GDP.MKTP.CD,IND,India,1964,56480289941
NY.GDP.MKTP.CD,IND,India,1963,48421923459
NY.GDP.MKTP.CD,IND,India,1962,42161481858
NY.GDP.MKTP.CD,IND,India,1961,39232435784
NY.GDP.MKTP.CD,IND,India,1960,37029883876
NY.GDP.MKTP.CD,GBR,United Kingdom,2023,3.34E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2022,3.09E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2021,3.14E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2020,2.70E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2019,2.85E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2018,2.87E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2017,2.68E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2016,2.69E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2015,2.93E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2014,3.06E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2013,2.78E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2012,2.71E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2011,2.66E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2010,2.49E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2009,2.41E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2008,2.93E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2007,3.09E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2006,2.71E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2005,2.54E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2004,2.42E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2003,2.05E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2002,1.79E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2001,1.65E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,2000,1.67E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1999,1.69E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1998,1.65E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1997,1.56E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1996,1.42E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1995,1.34E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1994,1.14E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1993,1.06E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1992,1.18E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1991,1.14E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1990,1.09E+12
NY.GDP.MKTP.CD,GBR,United Kingdom,1989,9.27E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1988,9.10E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1987,7.45E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1986,6.01E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1985,4.89E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1984,4.61E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1983,4.90E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1982,5.15E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1981,5.41E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1980,5.65E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1979,4.39E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1978,3.36E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1977,2.63E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1976,2.33E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1975,2.42E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1974,2.06E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1973,1.93E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1972,1.70E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1971,1.48E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1970,1.31E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1969,1.16E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1968,1.08E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1967,1.13E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1966,1.09E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1965,1.02E+11
NY.GDP.MKTP.CD,GBR,United Kingdom,1964,94407558351
NY.GDP.MKTP.CD,GBR,United Kingdom,1963,86561961812
NY.GDP.MKTP.CD,GBR,United Kingdom,1962,81247564157
NY.GDP.MKTP.CD,GBR,United Kingdom,1961,77741965703
NY.GDP.MKTP.CD,GBR,United Kingdom,1960,73233967692
NY.GDP.MKTP.CD,FRA,France,2023,3.03E+12
NY.GDP.MKTP.CD,FRA,France,2022,2.78E+12
NY.GDP.MKTP.CD,FRA,France,2021,2.96E+12
NY.GDP.MKTP.CD,FRA,France,2020,2.65E+12
NY.GDP.MKTP.CD,FRA,France,2019,2.73E+12
NY.GDP.MKTP.CD,FRA,France,2018,2.79E+12
NY.GDP.MKTP.CD,FRA,France,2017,2.60E+12
NY.GDP.MKTP.CD,FRA,France,2016,2.47E+12
NY.GDP.MKTP.CD,FRA,France,2015,2.44E+12
NY.GDP.MKTP.CD,FRA,France,2014,2.86E+12
NY.GDP.MKTP.CD,FRA,France,2013,2.81E+12
NY.GDP.MKTP.CD,FRA,France,2012,2.68E+12
NY.GDP.MKTP.CD,FRA,France,2011,2.87E+12
NY.GDP.MKTP.CD,FRA,France,2010,2.65E+12
NY.GDP.MKTP.CD,FRA,France,2009,2.70E+12
NY.GDP.MKTP.CD,FRA,France,2008,2.93E+12
NY.GDP.MKTP.CD,FRA,France,2007,2.66E+12
NY.GDP.MKTP.CD,FRA,France,2006,2.32E+12
NY.GDP.MKTP.CD,FRA,France,2005,2.20E+12
NY.GDP.MKTP.CD,FRA,France,2004,2.12E+12
NY.GDP.MKTP.CD,FRA,France,2003,1.84E+12
NY.GDP.MKTP.CD,FRA,France,2002,1.50E+12
NY.GDP.MKTP.CD,FRA,France,2001,1.38E+12
NY.GDP.MKTP.CD,FRA,France,2000,1.37E+12
NY.GDP.MKTP.CD,FRA,France,1999,1.49E+12
NY.GDP.MKTP.CD,FRA,France,1998,1.50E+12
NY.GDP.MKTP.CD,FRA,France,1997,1.45E+12
NY.GDP.MKTP.CD,FRA,France,1996,1.61E+12
NY.GDP.MKTP.CD,FRA,France,1995,1.60E+12
NY.GDP.MKTP.CD,FRA,France,1994,1.39E+12
NY.GDP.MKTP.CD,FRA,France,1993,1.32E+12
NY.GDP.MKTP.CD,FRA,France,1992,1.40E+12
NY.GDP.MKTP.CD,FRA,France,1991,1.27E+12
NY.GDP.MKTP.CD,FRA,France,1990,1.27E+12
NY.GDP.MKTP.CD,FRA,France,1989,1.03E+12
NY.GDP.MKTP.CD,FRA,France,1988,1.02E+12
NY.GDP.MKTP.CD,FRA,France,1987,9.34E+11
NY.GDP.MKTP.CD,FRA,France,1986,7.71E+11
NY.GDP.MKTP.CD,FRA,France,1985,5.53E+11
NY.GDP.MKTP.CD,FRA,France,1984,5.31E+11
NY.GDP.MKTP.CD,FRA,France,1983,5.60E+11
NY.GDP.MKTP.CD,FRA,France,1982,5.85E+11
NY.GDP.MKTP.CD,FRA,France,1981,6.16E+11
NY.GDP.MKTP.CD,FRA,France,1980,7.01E+11
NY.GDP.MKTP.CD,FRA,France,1979,6.14E+11
NY.GDP.MKTP.CD,FRA,France,1978,5.07E+11
NY.GDP.MKTP.CD,FRA,France,1977,4.10E+11
NY.GDP.MKTP.CD,FRA,France,1976,3.72E+11
NY.GDP.MKTP.CD,FRA,France,1975,3.61E+11
NY.GDP.MKTP.CD,FRA,France,1974,2.86E+11
NY.GDP.MKTP.CD,FRA,France,1973,2.64E+11
NY.GDP.MKTP.CD,FRA,France,1972,2.03E+11
NY.GDP.MKTP.CD,FRA,France,1971,1.66E+11
NY.GDP.MKTP.CD,FRA,France,1970,1.48E+11
NY.GDP.MKTP.CD,FRA,France,1969,1.42E+11
NY.GDP.MKTP.CD,FRA,France,1968,1.30E+11
NY.GDP.MKTP.CD,FRA,France,1967,1.19E+11
NY.GDP.MKTP.CD,FRA,France,1966,1.10E+11
NY.GDP.MKTP.CD,FRA,France,1965,1.02E+11
NY.GDP.MKTP.CD,FRA,France,1964,94007851047
NY.GDP.MKTP.CD,FRA,France,1963,84759195106
NY.GDP.MKTP.CD,FRA,France,1962,75607529810
NY.GDP.MKTP.CD,FRA,France,1961,67461644222
NY.GDP.MKTP.CD,FRA,France,1960,62225478001
NY.GDP.MKTP.CD,DEU,Germany,2023,4.46E+12
NY.GDP.MKTP.CD,DEU,Germany,2022,4.08E+12
NY.GDP.MKTP.CD,DEU,Germany,2021,4.28E+12
NY.GDP.MKTP.CD,DEU,Germany,2020,3.89E+12
NY.GDP.MKTP.CD,DEU,Germany,2019,3.89E+12
NY.GDP.MKTP.CD,DEU,Germany,2018,3.97E+12
NY.GDP.MKTP.CD,DEU,Germany,2017,3.69E+12
NY.GDP.MKTP.CD,DEU,Germany,2016,3.47E+12
NY.GDP.MKTP.CD,DEU,Germany,2015,3.36E+12
NY.GDP.MKTP.CD,DEU,Germany,2014,3.89E+12
